filename.x,contig_id,contig_length,provirus,proviral_length,gene_count,viral_genes,host_genes,checkv_quality,miuvig_quality,completeness,completeness_method,contamination,kmer_freq,warnings,GenomeID,secondary_cluster,Representative,votu.id,VC.Status,Realm,Kingdom,Phylum,Class,Order,Family,VC,filename.y,dsDNAphage,NCLDV,RNA,ssDNA,lavidaviridae,max_score,max_score_group,length,hallmark,viral,cellular,VIRSorter category,Circular,Prophage,Gene count,Strand switches,potential AMG count,Transposase present,Possible Non-Viral Contig,Viral hypothetical genes,Viral genes with host benefits,Viral genes with unknown function,Viral replication genes,Viral genes with viral benefits,Viral structure genes
Ettinger,c_000001064625||full,33311,No,NA,41,16,1,Complete,High-quality,100,DTR (medium-confidence),0,1,NA,Ettinger_c_000001064625,790_0,TRUE,vOTU298,Clustered,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,24_0,Ettinger,0.98,0.107,0,0,0.013,0.98,dsDNAphage,33170,13,47.5,10,1,FALSE,FALSE,40,4,1,FALSE,0.025,26,11,0,0,0,3
Ettinger,c_000001312527||full,44801,No,NA,32,2,12,Medium-quality,Genome-fragment,53.5,HMM-based (lower-bound),0,1,NA,Ettinger_c_000001312527,1562_0,TRUE,vOTU363,Clustered,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,794_0,Ettinger,0.693,0.133,0,0,0.027,0.693,dsDNAphage,44408,3,26.3,21.1,2,FALSE,FALSE,32,3,1,FALSE,0.03125,27,4,0,1,0,0
Ettinger,c_000001382853||full,67195,No,NA,99,35,0,High-quality,High-quality,98.62,AAI-based (high-confidence),0,1,NA,Ettinger_c_000001382853,1573_0,TRUE,vOTU381,Outlier,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,,Ettinger,1,0.74,0.03,0.12,0.247,1,dsDNAphage,66921,16,46.5,1,1,FALSE,FALSE,99,2,1,FALSE,0.0303030303030303,63,11,24,0,0,1
Ettinger,c_000001539358||full,62140,Yes,51031,70,16,6,Medium-quality,Genome-fragment,85.76,HMM-based (lower-bound),17.88,1,NA,Ettinger_c_000001539358,1586_0,TRUE,vOTU404,Outlier,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,,Ettinger,0.94,0.033,0,0,0.22,0.94,dsDNAphage,61862,9,34.3,14.3,1,FALSE,FALSE,60,9,0,FALSE,0,50,6,1,1,0,2
Ettinger,c_000001678367||full,39143,No,NA,56,17,2,Complete,High-quality,100,DTR (high-confidence),0,1.01,NA,Ettinger_c_000001678367,1602_0,TRUE,vOTU429,Clustered,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,515_0,Ettinger,1,0.387,0.07,0.213,0.467,1,dsDNAphage,39002,6,43.6,0,1,FALSE,FALSE,56,4,0,FALSE,0.01785714285714285,43,2,9,0,0,2
Ettinger,c_000001879287||full,38825,No,NA,61,10,0,High-quality,High-quality,97.53,AAI-based (medium-confidence),0,1,NA,Ettinger_c_000001879287,990_0,TRUE,vOTU477,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,,Ettinger,1,0.107,0,0.073,0.28,1,dsDNAphage,38822,5,27.9,1.6,1,FALSE,FALSE,61,4,0,FALSE,0.03278688524590164,52,4,4,1,0,0
Ettinger,c_000001923409||full,48329,No,NA,63,5,31,Medium-quality,Genome-fragment,67.62,HMM-based (lower-bound),0,1,NA,Ettinger_c_000001923409,1627_0,TRUE,vOTU482,Outlier,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,,Ettinger,0.74,0.033,0,0,0.02,0.74,dsDNAphage,48264,2,10.7,42.9,2,FALSE,FALSE,63,15,6,FALSE,0.01587301587301587,59,1,3,0,0,0
Ettinger,c_000002140092||full,59019,No,NA,77,9,0,Medium-quality,Genome-fragment,60.01,AAI-based (medium-confidence),0,1,NA,Ettinger_c_000002140092,1659_0,TRUE,vOTU534,Clustered,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,1077_0,Ettinger,1,0.027,0,0,0,1,dsDNAphage,58976,3,27.3,11.7,1,FALSE,FALSE,77,5,1,FALSE,0.03896103896103896,63,8,6,0,0,0
Ettinger,c_000002148135||full,40178,No,NA,60,29,1,High-quality,High-quality,100,AAI-based (medium-confidence),0,1,NA,Ettinger_c_000002148135,1660_0,TRUE,vOTU537,Clustered,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,688_0,Ettinger,1,0.453,0,0.02,0.2,1,dsDNAphage,40176,12,55,1.7,1,FALSE,FALSE,60,6,0,FALSE,0.03333333333333333,37,2,14,0,0,7
Ettinger,c_000002775867||full,22551,No,NA,31,10,0,Medium-quality,Genome-fragment,62.67,AAI-based (medium-confidence),0,1,NA,Ettinger_c_000002775867,800_0,TRUE,vOTU637,Clustered,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,1020_0,Ettinger,1,0.2,0.04,0.193,0.513,1,dsDNAphage,22550,6,74.2,0,1,FALSE,FALSE,31,1,0,FALSE,0.06451612903225806,23,2,4,0,0,2
Ettinger,c_000002848494||full,105172,No,NA,103,4,1,Complete,High-quality,100,DTR (high-confidence),0,1,NA,Ettinger_c_000002848494,1727_0,TRUE,vOTU648,Clustered,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,986_0,Ettinger,0.893,0.233,0,0,0.14,0.893,dsDNAphage,104864,4,20.4,1.9,1,FALSE,FALSE,103,28,1,TRUE,0.00970873786407766,87,3,2,9,0,2
Ettinger,c_000002858716||full,74051,No,NA,83,14,0,Medium-quality,Genome-fragment,61.38,HMM-based (lower-bound),0,1,low-confidence DTR,Ettinger_c_000002858716,1728_0,TRUE,vOTU650,Outlier,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,,Ettinger,1,0.127,0.03,0,0.427,1,dsDNAphage,73910,5,30.5,2.4,1,FALSE,FALSE,83,6,0,FALSE,0.02409638554216867,72,3,8,0,0,0
Ettinger,c_000002947244||full,16748,No,NA,30,10,0,Medium-quality,Genome-fragment,51.72,AAI-based (high-confidence),0,1,NA,Ettinger_c_000002947244,1739_0,TRUE,vOTU665,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,,Ettinger,0.993,0.96,0.095,0.487,0.853,0.993,dsDNAphage,16667,5,83.3,0,1,FALSE,FALSE,30,0,0,FALSE,0.03333333333333333,17,2,8,1,0,2
Ettinger,c_000003000618||full,27723,No,NA,24,4,0,Medium-quality,Genome-fragment,58.48,HMM-based (lower-bound),0,1.01,NA,Ettinger_c_000003000618,1748_0,TRUE,vOTU676,Outlier,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,,Ettinger,1,0.753,0.04,0.08,0.873,1,dsDNAphage,27187,2,41.7,4.2,1,FALSE,FALSE,24,1,0,FALSE,0,23,0,1,0,0,0
Ettinger,c_000003083933||full,49066,No,NA,60,27,1,Medium-quality,Genome-fragment,81.6,AAI-based (medium-confidence),0,1,NA,Ettinger_c_000003083933,1231_0,TRUE,vOTU694,Outlier,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,,Ettinger,1,0.587,0.015,0.053,0.113,1,dsDNAphage,48810,16,55,0,1,FALSE,FALSE,60,4,0,FALSE,0,33,3,18,0,0,6
Ettinger,c_000003335104||full,35917,No,NA,53,7,1,Complete,High-quality,100,DTR (high-confidence),0,1,NA,Ettinger_c_000003335104,1787_0,TRUE,vOTU730,Clustered,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,1106_0,Ettinger,1,0.107,0,0.013,0.053,1,dsDNAphage,35776,3,21.2,1.9,1,FALSE,FALSE,53,2,0,FALSE,0.01886792452830188,48,1,4,0,0,0
Ettinger,c_000003582757||full,47496,Yes,28803,61,7,12,Complete,High-quality,100,Provirus (medium-confidence),39.36,1,NA,Ettinger_c_000003582757,1802_0,TRUE,vOTU765,Clustered,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,716_0,Ettinger,0.98,0.327,0,0,0.32,0.98,dsDNAphage,47426,5,39.3,8.2,1,FALSE,FALSE,38,3,0,FALSE,0,22,3,11,1,1,0
Ettinger,c_000003641290||full,44487,No,NA,46,3,0,Medium-quality,Genome-fragment,56.38,HMM-based (lower-bound),0,1.02,NA,Ettinger_c_000003641290,1807_0,TRUE,vOTU771,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,,Ettinger,0.9,0.667,0,0,0.067,0.9,dsDNAphage,43831,3,19.6,2.2,1,FALSE,FALSE,46,8,0,FALSE,0,42,0,0,2,0,2
Ettinger,c_000003654909||full,13810,No,NA,14,1,0,High-quality,High-quality,100,HMM-based (lower-bound),0,1,NA,Ettinger_c_000003654909,1808_0,TRUE,vOTU772,Singleton,Monodnaviria,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Cirlivirales,Circoviridae,,Ettinger,0.187,0.52,0.035,0.347,0.633,0.633,lavidaviridae,13442,0,21.4,7.1,2,FALSE,FALSE,14,5,0,FALSE,0,14,0,0,0,0,0
Ettinger,c_000003725772||full,10112,No,NA,3,1,0,High-quality,High-quality,94.27,HMM-based (lower-bound),0,1,NA,Ettinger_c_000003725772,627_0,TRUE,vOTU781,Clustered,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,1109_0,Ettinger,0.773,0.247,0.67,0.26,0.72,0.773,dsDNAphage,10109,0,33.3,0,2,FALSE,FALSE,3,0,0,FALSE,0,2,0,0,1,0,0
Ettinger,c_000003964353||full,22829,No,NA,26,12,0,Medium-quality,Genome-fragment,57.2,AAI-based (high-confidence),0,1,NA,Ettinger_c_000003964353,1159_0,TRUE,vOTU815,Clustered,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,1110_0,Ettinger,1,0.247,0.05,0.013,0.2,1,dsDNAphage,22827,5,46.2,0,1,FALSE,FALSE,26,1,0,FALSE,0,17,0,5,2,0,2
Ettinger,c_000004208444||full,23974,No,NA,41,2,0,Medium-quality,Genome-fragment,56.2,AAI-based (medium-confidence),0,1,NA,Ettinger_c_000004208444,667_0,TRUE,vOTU855,Clustered,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,1085_0,Ettinger,0.993,0.68,0.31,0.613,0.887,0.993,dsDNAphage,23972,1,9.8,0,1,FALSE,FALSE,41,3,0,FALSE,0,39,0,0,1,1,0
Ettinger,c_000004437740||full,27019,No,NA,37,5,0,Medium-quality,Genome-fragment,81.75,AAI-based (high-confidence),0,1,NA,Ettinger_c_000004437740,604_0,TRUE,vOTU884,Clustered,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,1071_0,Ettinger,1,0.84,0.085,0.227,0.76,1,dsDNAphage,27018,5,81.1,0,1,FALSE,FALSE,37,0,1,FALSE,0,30,0,3,1,0,3
Ettinger,c_000004568961||full,32479,No,NA,39,7,1,Medium-quality,Genome-fragment,57.76,AAI-based (high-confidence),0,1,NA,Ettinger_c_000004568961,708_0,TRUE,vOTU895,Clustered,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,1022_0,Ettinger,0.92,0.507,0,0,0.08,0.92,dsDNAphage,32114,2,33.3,12.8,1,FALSE,FALSE,39,10,3,FALSE,0.07692307692307693,30,3,3,1,2,0
Ettinger,c_000004601141||full,63916,No,NA,86,27,0,High-quality,High-quality,100,AAI-based (medium-confidence),0,1,NA,Ettinger_c_000004601141,1881_0,TRUE,vOTU901,Clustered,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,490_0,Ettinger,1,0.58,0,0.073,0.02,1,dsDNAphage,63914,12,50,1.2,1,FALSE,FALSE,86,2,2,FALSE,0.01162790697674418,52,1,25,6,0,2
Ettinger,c_000004999485||full,44668,No,NA,58,14,0,Medium-quality,Genome-fragment,89.01,AAI-based (medium-confidence),0,1,NA,Ettinger_c_000004999485,597_0,TRUE,vOTU964,Outlier,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,,Ettinger,0.993,0.487,0.23,0.093,0.573,0.993,dsDNAphage,44666,6,50,0,1,FALSE,FALSE,58,0,0,FALSE,0.01724137931034482,35,1,18,2,1,1
Ettinger,c_000005034866||full,39513,No,NA,52,3,1,Medium-quality,Genome-fragment,50.65,HMM-based (lower-bound),0,1,NA,Ettinger_c_000005034866,673_0,TRUE,vOTU970,Clustered,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,1142_0,Ettinger,1,0.453,0.04,0.147,0.673,1,dsDNAphage,39509,1,28.8,0,1,FALSE,FALSE,52,3,0,FALSE,0,48,0,2,2,0,0
Ettinger,c_000005252458||full,19857,No,NA,31,12,0,Medium-quality,Genome-fragment,54.09,AAI-based (medium-confidence),0,1,NA,Ettinger_c_000005252458,583_0,TRUE,vOTU992,Clustered,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,888_0,Ettinger,1,0.287,0.04,0.333,0.24,1,dsDNAphage,19747,5,64.5,0,1,FALSE,FALSE,31,1,0,FALSE,0.06451612903225806,18,2,8,3,0,0
Ettinger,c_000005284336||full,68599,No,NA,81,19,1,High-quality,High-quality,100,AAI-based (medium-confidence),0,1,NA,Ettinger_c_000005284336,1937_0,TRUE,vOTU995,Outlier,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,,Ettinger,1,0.067,0,0.033,0.047,1,dsDNAphage,68583,2,48.1,1.2,1,FALSE,FALSE,81,4,0,FALSE,0,70,3,8,0,0,0
Ettinger,c_000005290412||full,44925,No,NA,55,9,0,Complete,High-quality,100,DTR (high-confidence),0,1,NA,Ettinger_c_000005290412,1939_0,TRUE,vOTU997,Clustered,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,1088_0,Ettinger,1,0.173,0.005,0,0.1,1,dsDNAphage,44784,3,27.8,0,1,FALSE,FALSE,55,2,0,FALSE,0,48,2,4,1,0,0
Ettinger,c_000005297748||full,128650,No,NA,135,9,3,Complete,High-quality,100,DTR (medium-confidence),0,1,NA,Ettinger_c_000005297748,1940_0,TRUE,vOTU999,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,,Ettinger,0.993,0.107,0.03,0.007,0.407,0.993,dsDNAphage,128509,6,29.9,3,1,FALSE,FALSE,135,10,0,FALSE,0.01481481481481481,117,5,13,0,0,0
Ettinger,c_000005308450||full,42705,No,NA,57,31,0,Complete,High-quality,100,DTR (high-confidence),0,1.01,NA,Ettinger_c_000005308450,1943_0,TRUE,vOTU1003,Outlier,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,,Ettinger,0.993,0.853,0.035,0.713,0.393,0.993,dsDNAphage,42564,13,70.2,0,1,FALSE,FALSE,57,2,1,FALSE,0,29,3,24,0,0,1
Ettinger,c_000005314755||full,40144,No,NA,64,18,0,Medium-quality,Genome-fragment,56.6,HMM-based (lower-bound),0,1,low-confidence DTR,Ettinger_c_000005314755,574_0,TRUE,vOTU1006,Outlier,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,,Ettinger,0.993,0.227,0.02,0.067,0.127,0.993,dsDNAphage,40003,9,57.1,0,1,FALSE,FALSE,64,2,1,FALSE,0.015625,43,4,15,0,0,2
Ettinger,c_000005322149||full,35036,No,NA,44,7,0,Complete,High-quality,100,DTR (high-confidence),0,1,NA,Ettinger_c_000005322149,1946_0,TRUE,vOTU1009,Clustered,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,1147_0,Ettinger,0.987,0.407,0.02,0.02,0.1,0.987,dsDNAphage,34895,4,46.5,0,1,FALSE,FALSE,44,4,0,FALSE,0,36,0,6,0,0,2
Ettinger,c_000005329482||full,34003,No,NA,42,15,0,Medium-quality,Genome-fragment,86.77,AAI-based (medium-confidence),0,1,NA,Ettinger_c_000005329482,572_0,TRUE,vOTU1013,Clustered,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,24_0,Ettinger,0.96,0.08,0,0,0.047,0.96,dsDNAphage,33794,13,40.5,7.1,1,FALSE,FALSE,42,6,1,FALSE,0,28,0,2,5,1,6
Crump,k141_10688||lt2gene,15517,No,NA,1,1,0,High-quality,High-quality,100,AAI-based (medium-confidence),0,1,NA,Crump_k141_10688,1353_0,TRUE,vOTU1,Singleton,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Endornaviridae,,Crump,NA,NA,NA,NA,NA,NA,RNA,15517,1,100,0,1,FALSE,FALSE,1,0,0,FALSE,0,1,0,0,NA,0,0
Cucio,k119_546787||full,95702,No,NA,114,10,0,Medium-quality,Genome-fragment,62.1,HMM-based (lower-bound),0,1,low-confidence DTR,Cucio_k119_546787,1367_0,TRUE,vOTU20,Outlier,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Crassvirales,Unclassified,,Cucio,1,0.807,0.15,0.227,0.633,1,dsDNAphage,95583,9,40.7,0,1,FALSE,FALSE,114,2,1,FALSE,0.0087719298245614,93,3,17,0,1,0
Fraser2023,k141_1049466||full,27922,No,NA,33,11,0,Medium-quality,Genome-fragment,72.3,AAI-based (medium-confidence),0,1,NA,Fraser2023_k141_1049466,1321_0,TRUE,vOTU1030,Clustered,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,1167_0,Fraser2023,1,0.24,0.02,0.2,0.407,1,dsDNAphage,27920,5,54.5,0,1,FALSE,FALSE,33,1,0,FALSE,0,27,1,4,0,0,1
Miranda,k141_3592833||full,42263,No,NA,74,23,0,Medium-quality,Genome-fragment,64.45,HMM-based (lower-bound),0,1,low-confidence DTR,Miranda_k141_3592833,2024_0,TRUE,vOTU1154,Clustered,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,1803_0,Miranda,0.993,0.233,0.005,0.1,0.047,0.993,dsDNAphage,42122,11,50.7,1.4,1,FALSE,FALSE,73,4,0,FALSE,0.0273972602739726,51,3,16,2,0,1
Miranda,k141_4574868||full,39216,No,NA,65,13,2,Medium-quality,Genome-fragment,80.27,AAI-based (high-confidence),0,1,NA,Miranda_k141_4574868,498_0,TRUE,vOTU1196,Outlier,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,,Miranda,1,0.56,0.005,0.027,0.107,1,dsDNAphage,39214,5,49.2,3.1,1,FALSE,FALSE,65,1,2,FALSE,0,48,0,9,4,0,4
Miranda,k141_4598298||full,115479,No,NA,163,19,4,Medium-quality,Genome-fragment,69.2,AAI-based (medium-confidence),0,1,NA,Miranda_k141_4598298,496_0,TRUE,vOTU1199,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,,Miranda,0.993,0.173,0,0,0.007,0.993,dsDNAphage,115479,5,27,1.2,1,FALSE,FALSE,163,23,3,FALSE,0.03680981595092025,131,7,16,6,1,2
