contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
k141_23610065||full	7964	No	NA	7	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_22221677||full	6632	No	NA	6	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_22222291||full	9213	No	NA	9	0	3	Low-quality	Genome-fragment	8.9	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_24999989||full	14684	No	NA	17	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_27777842||full	5096	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_8334968||full	5361	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_15279045||full	23109	No	NA	28	2	0	Low-quality	Genome-fragment	23.57	HMM-based (lower-bound)	0.0	1.0	
k141_8335050||full	7736	No	NA	8	0	7	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_15279126||full	7155	No	NA	7	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_13890542||full	6344	No	NA	4	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_8336557||full	13606	No	NA	32	1	0	Low-quality	Genome-fragment	9.98	HMM-based (lower-bound)	0.0	1.0	
k141_4170212||full	15493	No	NA	8	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6947929||full	5255	No	NA	7	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_11114442||full	6397	No	NA	3	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_29168713||full	6154	No	NA	6	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_20836302||full	6032	No	NA	4	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_5040||full	44353	No	NA	66	11	0	High-quality	High-quality	97.35	AAI-based (medium-confidence)	0.0	1.0	low-confidence DTR
k141_5560508||full	10830	No	NA	5	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4171776||full	23403	No	NA	22	0	18	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_19448533||full	5175	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_13893860||full	5043	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_26393075||full	6201	No	NA	4	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_26393290||full	5336	No	NA	5	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4172913||full	8854	No	NA	13	0	0	Low-quality	Genome-fragment	19.52	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_11117103||full	5415	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_30560781||full	7530	No	NA	13	1	0	Low-quality	Genome-fragment	10.09	HMM-based (lower-bound)	0.0	1.0	
k141_6951416||full	8400	No	NA	6	2	0	Low-quality	Genome-fragment	14.91	HMM-based (lower-bound)	0.0	1.0	
k141_7742||full	5132	No	NA	3	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_31950361||full	5241	No	NA	6	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_12507281||full	11561	No	NA	17	8	0	Low-quality	Genome-fragment	14.2	HMM-based (lower-bound)	0.0	1.0	
k141_11118417||full	7285	No	NA	6	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_13896500||full	12687	Yes	8161	12	4	6	Low-quality	Genome-fragment	20.78	AAI-based (medium-confidence)	35.67	1.0	
k141_11118918||full	43861	No	NA	59	17	1	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
k141_16674516||lt2gene	7328	No	NA	2	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_5564067||full	5389	No	NA	8	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_8839||full	5216	No	NA	9	3	0	Low-quality	Genome-fragment	12.33	AAI-based (medium-confidence)	0.0	1.0	
k141_9165||full	9869	No	NA	6	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_26396044||full	29288	No	NA	44	4	0	Low-quality	Genome-fragment	40.94	AAI-based (medium-confidence)	0.0	1.0	
k141_8343395||full	7114	No	NA	9	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_9731704||full	5781	No	NA	5	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_12510056||full	5831	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_20842484||full	6207	No	NA	10	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_9731875||full	12979	No	NA	14	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4177725||full	5716	No	NA	5	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_18065939||full	10274	No	NA	14	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_13900174||full	32296	No	NA	44	5	1	Low-quality	Genome-fragment	40.14	HMM-based (lower-bound)	0.0	1.0	
k141_27788214||full	9961	No	NA	13	1	0	Low-quality	Genome-fragment	4.65	HMM-based (lower-bound)	0.0	1.0	
k141_25010015||full	5991	No	NA	4	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_31954979||full	6531	Yes	5380	8	1	2	Low-quality	Genome-fragment	12.41	AAI-based (medium-confidence)	17.62	1.0	
k141_29177380||full	6794	No	NA	6	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_13901088||full	7692	No	NA	10	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_5568417||full	5413	No	NA	5	4	0	Low-quality	Genome-fragment	12.42	AAI-based (medium-confidence)	0.0	1.0	
k141_31955765||lt2gene	5131	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_20845305||full	8176	No	NA	8	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
k141_16679523||full	11603	No	NA	12	0	7	Low-quality	Genome-fragment	5.74	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_4180549||full	7545	No	NA	11	5	0	Low-quality	Genome-fragment	15.36	AAI-based (medium-confidence)	0.0	1.0	
k141_5569544||full	8648	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2792263||full	9344	No	NA	7	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_8346985||full	7658	Yes	4508	12	3	2	Low-quality	Genome-fragment	7.64	HMM-based (lower-bound)	41.13	1.0	
k141_4180890||full	7182	No	NA	7	0	2	Low-quality	Genome-fragment	2.49	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_19457662||full	5832	No	NA	10	3	0	Low-quality	Genome-fragment	13.49	AAI-based (high-confidence)	0.0	1.0	
k141_2792722||full	11449	No	NA	11	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_15650||full	12782	No	NA	17	2	6	Low-quality	Genome-fragment	11.71	HMM-based (lower-bound)	0.0	1.0	
k141_22236130||full	5615	No	NA	6	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_8348801||full	5423	No	NA	7	2	0	Low-quality	Genome-fragment	12.64	AAI-based (medium-confidence)	0.0	1.0	
k141_8349052||full	7760	No	NA	13	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_16640||full	6724	No	NA	6	0	3	Low-quality	Genome-fragment	2.14	AAI-based (medium-confidence)	0.0	1.01	no viral genes detected
k141_18071011||full	8874	No	NA	8	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_19459623||full	11802	No	NA	12	1	9	Low-quality	Genome-fragment	22.66	HMM-based (lower-bound)	0.0	1.0	
k141_6961357||full	5145	No	NA	4	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_9738019||full	7597	No	NA	8	0	7	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_15293914||full	5069	No	NA	5	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_18071755||full	6065	No	NA	7	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_9738357||full	6539	No	NA	16	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
k141_27794062||full	5367	No	NA	6	0	3	Low-quality	Genome-fragment	5.26	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_11128409||full	12931	Yes	2598	16	2	5	Low-quality	Genome-fragment	3.24	HMM-based (lower-bound)	79.91	1.0	
k141_18823||full	5362	No	NA	6	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_19461951||full	9410	No	NA	11	1	0	Low-quality	Genome-fragment	4.99	AAI-based (medium-confidence)	0.0	1.0	
k141_1407812||full	8155	No	NA	8	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_5574584||full	49162	Yes	29503	39	3	11	Low-quality	Genome-fragment	17.44	HMM-based (lower-bound)	39.99	1.0	
k141_12519058||full	13537	No	NA	9	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_5574867||full	19621	No	NA	28	8	0	Medium-quality	Genome-fragment	52.56	AAI-based (medium-confidence)	0.0	1.0	
k141_31962549||full	5090	No	NA	3	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_29184592||full	8624	No	NA	8	2	0	Low-quality	Genome-fragment	0.69	HMM-based (lower-bound)	0.0	1.0	
k141_15296622||full	35588	No	NA	55	7	0	Medium-quality	Genome-fragment	65.79	AAI-based (medium-confidence)	0.0	1.0	
k141_8353038||full	10920	No	NA	7	0	4	Low-quality	Genome-fragment	10.05	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_4187503||full	6212	No	NA	7	0	0	Low-quality	Genome-fragment	4.21	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_26407708||full	5940	No	NA	5	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_13909643||full	5152	No	NA	8	5	0	Low-quality	Genome-fragment	13.61	AAI-based (medium-confidence)	0.0	1.0	
k141_9742629||full	7675	No	NA	13	1	0	Low-quality	Genome-fragment	12.59	AAI-based (medium-confidence)	0.0	1.0	
k141_22019||full	7896	No	NA	11	3	0	Low-quality	Genome-fragment	16.17	AAI-based (medium-confidence)	0.0	1.0	
k141_18076760||full	9913	No	NA	12	4	0	Low-quality	Genome-fragment	11.04	HMM-based (lower-bound)	0.0	1.0	
k141_22242288||full	5420	No	NA	6	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_25019834||full	10353	No	NA	11	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected; low-confidence DTR
k141_29187029||full	6242	No	NA	10	3	0	Low-quality	Genome-fragment	17.01	AAI-based (medium-confidence)	0.0	1.0	
k141_23631886||full	6824	No	NA	7	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_13911023||full	5951	No	NA	8	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_1411361||full	8720	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_20854793||full	12003	No	NA	8	0	7	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_20855251||full	5350	No	NA	18	2	0	Low-quality	Genome-fragment	3.0	HMM-based (lower-bound)	0.0	1.0	
k141_22243557||full	6436	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_8356079||full	6105	No	NA	6	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_8356480||full	8894	No	NA	7	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_9744940||full	5579	No	NA	6	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_15301521||full	14787	No	NA	16	0	12	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_22244929||full	7120	No	NA	7	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_8357567||full	10878	No	NA	8	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_8358215||full	19802	No	NA	43	1	1	Low-quality	Genome-fragment	17.58	HMM-based (lower-bound)	0.0	1.0	
k141_1414399||full	37735	No	NA	72	6	2	Low-quality	Genome-fragment	47.58	AAI-based (medium-confidence)	0.0	1.0	
k141_13914157||full	7722	No	NA	7	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_29190686||full	6556	No	NA	7	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_12525477||full	5424	No	NA	3	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_11136695||full	6684	No	NA	9	2	0	Low-quality	Genome-fragment	9.64	HMM-based (lower-bound)	0.0	1.0	
k141_18080770||full	15049	No	NA	13	6	0	Low-quality	Genome-fragment	31.57	AAI-based (high-confidence)	0.0	1.0	
k141_8358762||full	5895	No	NA	3	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_11137040||full	9188	No	NA	9	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2804611||full	5850	No	NA	5	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_22246807||full	7267	No	NA	9	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4193441||full	5111	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_31969455||full	9750	No	NA	9	1	3	Low-quality	Genome-fragment	3.17	HMM-based (lower-bound)	0.0	1.0	
k141_29191434||full	6180	No	NA	4	2	0	Low-quality	Genome-fragment	13.51	AAI-based (medium-confidence)	0.0	1.0	
k141_18081755||full	8016	No	NA	7	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_26413981||full	6120	No	NA	6	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_31970341||full	10791	No	NA	12	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_1416650||full	5461	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_25025877||full	8299	No	NA	7	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4195397||full	5841	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_22248898||full	5100	No	NA	11	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_15306369||full	5559	No	NA	6	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_15306448||full	6879	No	NA	8	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_20861654||full	5992	No	NA	7	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_13918586||full	7306	No	NA	4	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_16695356||full	6630	Yes	1075	8	1	3	Low-quality	Genome-fragment	0.72	HMM-based (lower-bound)	83.79	1.0	
k141_23640008||full	7231	No	NA	12	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_12529538||full	57231	No	NA	85	9	4	Medium-quality	Genome-fragment	75.72	HMM-based (lower-bound)	0.0	1.0	low-confidence DTR
k141_11141342||full	7107	No	NA	11	1	0	Low-quality	Genome-fragment	3.59	HMM-based (lower-bound)	0.0	1.0	
k141_25028526||full	5432	No	NA	8	1	0	Low-quality	Genome-fragment	2.95	HMM-based (lower-bound)	0.0	1.0	
k141_31248||full	8347	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_9752080||full	5998	No	NA	6	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_19474631||full	11714	No	NA	8	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_22251842||full	6778	No	NA	8	4	0	Low-quality	Genome-fragment	7.81	HMM-based (lower-bound)	0.0	1.0	
k141_9752694||full	6513	No	NA	6	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_1420831||full	5109	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_19475358||full	20955	Yes	14625	22	3	3	Low-quality	Genome-fragment	5.91	HMM-based (lower-bound)	30.21	1.0	
k141_30585879||full	6497	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_27809021||full	12238	No	NA	11	1	0	Low-quality	Genome-fragment	0.59	HMM-based (lower-bound)	0.0	1.0	
k141_26419127||full	5762	No	NA	6	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_27809309||full	6003	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_11143509||full	5924	No	NA	6	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_15310305||full	7149	No	NA	7	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_25030799||full	6847	No	NA	4	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_25031106||full	8526	Yes	3911	10	2	3	Low-quality	Genome-fragment	8.35	HMM-based (lower-bound)	54.13	1.0	
k141_31976550||full	13289	No	NA	11	0	6	Low-quality	Genome-fragment	6.61	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_5588534||full	5233	No	NA	3	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2811894||full	9791	No	NA	20	1	0	Low-quality	Genome-fragment	23.3	HMM-based (lower-bound)	0.0	1.0	
k141_25031363||full	7079	No	NA	5	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_22254074||full	5208	No	NA	5	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_11144417||full	6065	No	NA	6	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_23644061||full	11025	Yes	7363	9	1	1	Low-quality	Genome-fragment	0.58	HMM-based (lower-bound)	33.22	1.0	
k141_15311225||full	10988	No	NA	9	0	9	Low-quality	Genome-fragment	2.64	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_20866342||full	10560	No	NA	23	3	0	Low-quality	Genome-fragment	12.52	HMM-based (lower-bound)	0.0	1.0	
k141_13923254||full	9478	No	NA	11	2	0	Low-quality	Genome-fragment	4.99	AAI-based (high-confidence)	0.0	1.01	
k141_11144910||full	15152	No	NA	37	3	0	Low-quality	Genome-fragment	14.26	HMM-based (lower-bound)	0.0	1.0	
k141_5589573||full	5676	No	NA	13	0	1	Low-quality	Genome-fragment	2.34	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_6978878||full	6008	No	NA	6	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_1423579||full	5444	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6979018||full	8280	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
k141_26421349||full	11199	No	NA	9	0	8	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_27811703||full	5265	No	NA	6	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_31978197||full	8724	No	NA	12	2	0	Low-quality	Genome-fragment	18.86	AAI-based (medium-confidence)	0.0	1.0	
k141_11145661||full	5974	No	NA	14	4	0	Low-quality	Genome-fragment	5.51	HMM-based (lower-bound)	0.0	1.0	
k141_18090034||full	14256	No	NA	15	6	0	Low-quality	Genome-fragment	38.38	AAI-based (medium-confidence)	0.0	1.0	
k141_12534916||full	6099	No	NA	6	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_31978556||full	10655	No	NA	11	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
k141_2813864||full	5095	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_20867991||full	5183	No	NA	4	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_22256113||full	6697	No	NA	7	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_27812580||full	6201	No	NA	6	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_16701215||full	8815	No	NA	9	0	5	Low-quality	Genome-fragment	16.81	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_9757338||full	5603	No	NA	7	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_8369348||full	5897	No	NA	11	2	0	Low-quality	Genome-fragment	7.81	HMM-based (lower-bound)	0.0	1.0	
k141_20868653||full	46114	No	NA	101	11	6	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
k141_16701759||full	11380	No	NA	11	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_30590550||full	6561	No	NA	3	0	3	Low-quality	Genome-fragment	17.92	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_18091691||full	5360	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_23647037||full	6962	No	NA	9	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_37693||full	5635	No	NA	6	0	4	Low-quality	Genome-fragment	1.67	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_23647385||full	5855	No	NA	3	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_11147946||full	8614	No	NA	14	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.03	no viral genes detected
k141_20869584||full	6843	No	NA	5	0	1	Low-quality	Genome-fragment	3.76	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_11148107||full	6176	No	NA	8	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
k141_30591457||full	44064	No	NA	63	15	0	Medium-quality	Genome-fragment	65.02	HMM-based (lower-bound)	0.0	1.0	
k141_13926671||full	8773	No	NA	15	7	1	Low-quality	Genome-fragment	12.94	HMM-based (lower-bound)	0.0	1.0	
k141_22258565||full	5102	No	NA	4	0	3	Low-quality	Genome-fragment	1.39	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_27814897||full	16989	No	NA	22	2	9	Low-quality	Genome-fragment	15.57	HMM-based (lower-bound)	0.0	1.0	
k141_15315702||full	10969	No	NA	7	0	4	Low-quality	Genome-fragment	6.28	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_15315909||full	5882	No	NA	6	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_31981924||full	7193	No	NA	6	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_22259694||full	10475	No	NA	14	2	1	Low-quality	Genome-fragment	15.65	HMM-based (lower-bound)	0.0	1.0	
k141_4206267||full	7417	No	NA	7	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_29204537||full	13163	No	NA	7	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_1428170||full	6164	No	NA	10	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_1428265||full	8798	No	NA	6	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2818236||full	5880	No	NA	7	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_12539303||full	9864	No	NA	18	4	0	Low-quality	Genome-fragment	26.01	AAI-based (medium-confidence)	0.0	1.0	
k141_1428404||full	12736	Yes	5393	13	3	7	Low-quality	Genome-fragment	9.56	AAI-based (medium-confidence)	57.66	1.0	
k141_1428599||full	30666	No	NA	46	7	1	Low-quality	Genome-fragment	44.73	HMM-based (lower-bound)	0.0	1.0	
